ita5	A.LAGAB×HAL
itax(|UD.AN.ŠEŠ.KI|)	UD.AN.ŠEŠ.KI
iti	UD×U+U+U
iti2	UD@s×BAD
iti3	KASKAL.UD@s
iti4	AN.A.LAGAB×HAL
iti5	A.LAGAB×HAL
iti7?	UD×U+U+U.AN.ŠEŠ.KI
itid	UD×U+U+U
itid2	UD@s×BAD
itim	GA2×MI
itima	GA2×MI
itima2	UD×MI
itimax(|E2.MI|)	E2.MI
itimax(|E2×MI|)	E2×MI
itix(|UD.ŠEŠ.KI|)	UD.ŠEŠ.KI
itu	UD×U+U+U
itu2	UD@s×BAD
itu4	AN.A.LAGAB×HAL
itu5	A.LAGAB×HAL
itud	UD×U+U+U
itud2	UD@s×BAD
itudx(UD@s)	UD@s
itudx(|UD.AN.ŠEŠ.KI|)	UD.AN.ŠEŠ.KI
itudx(|UD×BAD|)	UD×BAD
iu	I.A
iu2	PI
iw	PI
ix(|A.LAGAB×A|)	A.LAGAB×A
ix(|LAGAB×A|)	LAGAB×A
ix(|LAGAB×HAL.A|)	LAGAB×HAL.A
iya	A.A
iyi	A.A
iyu	A.A
iyya	A.A
iyyi	A.A
iyyu	A.A
iz	GIŠ
iz2	IŠ
iz3	AB
izen	EZEN
izi	NE
izi2	KI.NE
izid	EŠ2
izim	EZEN
izin	EZEN
izkim	IGI.DUB
izu	NE
izun	EZEN
iĝ3	NINDA2×NE
iś	IŠ
iş	GIŠ
iş2	IŠ
iş3	AB
işu	GIŠ
iš	IŠ
iš10	UŠ
iš11	LAM×KUR
iš2	KASKAL
iš3	U.U.U
iš4	DIŠ
iš5	KA
iš6	GIŠ
iš7	AB
iš8	AŠ@z
iš9	EŠ2
išdu	DU@g
išdumx(DU@g)	DU@g
išgurx(IM)	IM
išhara	GA2×GAR
išhara2	ŠA3.LAGAB
išhara3	LAGAB.LAGAB
išhara4	GA2×PA
išhur4	GA2×PA
išhuru	GA2×GAR
išhuru2	URU×IGI
išhuru3	GAN2
išhuru4	GA2×PA
išhuru5	GA2×IŠ+HU+AŠ
išhurum3	GAN2
iši	IŠ
iši2	ŠU2.ANx3
išib	ME
išin	PA.ŠE
iškila?	ŠA3×A
iškili?	ŠA3×A
iškur	IM
išla	ŠA3×A
išli	ŠA3×A
ištar	MUŠ3
ištaran	KA.DI
išuruengal	A.LAGAB×HAL.UD.NUN.KI
iššebu	DIC.DIC.DIC.U.U
iššebux(|DIŠ.DIŠ.DIŠ.U.U.U|)	DIŠ.DIŠ.DIŠ.U.U.U
iţ	A2
ka	KA
ka...	GA2×AN.X
ka10	LUL.A
ka11	TE.A
ka13	HI×BAD
ka14	ZU
ka15	KAK
ka2	KA2
ka3	GA
ka4	SILA3
ka5	LUL
ka6	PEŠ2
ka7	DU@s
ka8?	BI
ka9	ŠID
kab	KAB
kab2	KA×A
kabar	PA.DAG.KISIM5×KAK
kabar2	DAG.KISIM5×KAK
kabta	TA@g
kabx(|SAG×A|)	SAG×A
kad	GAD
kad2	KAD2
kad3	KAD3
kad4	KAD4
kad5	KAD5
kad6	AŠ@z&AŠ@z&AŠ@z&AŠ@z
kad8	AŠ&AŠ&AŠ%AŠ&AŠ&AŠ
kadra	GAR.ŠA3.A
kadra2?	GAR.ŠA3
kadra3	GAR.ŠA3×A
kadrax(|ŠA3.A|)	ŠA3.A
kadri	GAR.ŠA3.A
kadri3	GAR.ŠA3×A
kadru	GAR.ŠA3.A
kadru3	GAR.ŠA3×A
kadx(LAK171@s)	LAK171@s
kag2	KA
kagar	IG
kak	KAK
kak2	KA
kakkala	KU7
kakkuda	KU7
kakkul	U.DIM×ŠE
kakkul2	DIM×ŠE
kakkul3	U.DIM
kakkula	KU7
kakkuša	KU7
kakra	IM
kakru	IM
kaku	DU@s
kal	KAL
kal2	GAL
kal3	KAK
kal4	SAL
kala	KAL
kala10	LAGAB×DAR
kala2	SAL.LA
kala3	LAGAB×U
kala4	LAGAB×AL
kala5	LAGAB×KI
kalag	KAL
kalaga	KAL
kalam	UN
kalam2?	HI×ŠE
kalama	UN
kalamx(UN@g)	UN@g
kalax(GAN2)	GAN2
kalbu	UR
kalga	KAL
kam	HI×BAD
kam2	KAM2
kam3	KAD4
kam4	KAM4
kama	HI×BAD
kama5	LU2×HI×BAD
kamaš	DU@s
kamuš	GUD
kamx(LAK171@s)	LAK171@s
kamx(TAK4)	TAK4
kan	GAN
kan2	GAN2
kan3	SAG×MI
kan4	KA2
kan5	KA×MI
kan6	KA×GAN2@t
kana	GAN
kana2	GAN2
kana3	SAG×MI
kana5	KA×MI
kana6	KA×GAN2@t
kana7	GIŠ@t
kanam	UN
kanaĝ	UN
kankal	KI.KAL
kankan	KA2
kap	KAB
kapa	KAB
kapar	PA.DAG.KISIM5×KAK
kapara3?	LU2.LU2.LU2.LU2
kaptu	DUGUD
kaq	KAK
kar	TE.A
kar2	GAN2@t
kar3	GAR3
kar4	HA@g
kar5	GAR
kara	TE.A
kara2	GAN2@t
kara4	KAD4
kara6	GUR7
karadin	(ŠE.NUN&NUN)&(ŠE.NUN&NUN).GAD&GAD.GAR&GAR
karadin10	U&U.PA&PA.GAR&GAR
karadin2	ŠE&ŠE.GAD&GAD.GAR&GAR
karadin3	ŠE&ŠE.TAB&TAB.GAR&GAR
karadin4	(ŠE.NUN&NUN)&(ŠE.NUN&NUN).LAGAB.LAGAB
karadin5?	LAGAB.LAGAB
karadin6?	(ŠE.NUN&NUN)&(ŠE.NUN&NUN)
karadin7	ŠE&ŠE.PA&PA.GAR&GAR
karadin8	ŠE&ŠE.GAR&GAR
karadin9	U&U.SUR&SUR
karam	GA2×UD
karax(LAK171@s)	LAK171@s
karax(ZI3)	ZI3
karaš	KI.KAL×BAD
karaš2	KI.KAL
karašx(|KI.KAL.BAD.IDIM|)	KI.KAL.BAD.IDIM
karašx(|KI.KAL.BAD|)	KI.KAL.BAD
karašx(|LU2.LU2.LU2.LU2|)	LU2.LU2.LU2.LU2
karkar	IM
karkara	IM
karx(GAN2)	GAN2
karx(LAK171@s)	LAK171@s
karx(ZI3)	ZI3
karx?(KAD4)	KAD4
kas	KASKAL
kas2	BI
kas3	GUM×ŠE
kas4	DU@s
kas5	DU@g
kas6	GUM
kas7	ŠID
kasa	KASKAL
kaskal	KASKAL
kat	GAD
kat2	KAD2
kat3	KAD3
kat4	KAD4
kat5	KAD5
kat7	ŠU
kata3	KAD3
kaz	GUM×ŠE
kaz8	HI×AŠ
kaz9?	UD.HI×AŠ2
kazab	U2
kazabu	U2
kazabur	U2
kazaza	HI×AŠ
kazbi	U2
kazbu	U2
kaĝeškarax(|GIŠ.KA.KAD4|)	GIŠ.KA.KAD4
kaş	BI
kaş3	GUM×ŠE
kaš	BI
kaš-bir8	BI.A.SUD
kaš2	KASKAL
kaš3	UŠ×A
kaš4	DU@s
kaš5	DU
kaš6	GUM×ŠE
kašbir	BI.A.SUD
kašbirx(|A.SUD|)	A.SUD
kaššeba2	ALAN
kaššeba3?	GUD&GUD.LUGAL
kaššebi2	ALAN
kaššebi3?	GUD&GUD.LUGAL
ke	KI
ke2	GI
ke3	AK
ke4	KID
ke5	DIM2
kel	LAGAB
kel3	LAGAB.LAGAB
kele	LAGAB
kenke	KIN.KIN
keš18	UD.KUŠU2
keš2	KEŠ2
keš3	ŠU2.AN.HI×GAD
keš4	SAG@n
keš7?	DAG.KISIM5×GI
keš8	DAG.KISIM5×GIR2
keš9	DAG.KISIM5×U2+GIR2
kešda	KEŠ2
keše2	KEŠ2
keše4	SAG@n
keši18	UD.KUŠU2
keši2	KEŠ2
keši3	ŠU2.AN.HI×GAD
kešx(KIŠ)	KIŠ
kešx(U2)	U2
ki	KI
ki2	GI
ki3	AK
ki4	KID
ki5	DIM2
ki6	ZU
ki7	KAK
ki8	GI4
kib	GIŠ%GIŠ
kibini	KI.BI.NI
kibir2	ŠU2.AŠ2
kibir3	ŠU2.AN
kibsur	GAR.LAGAB
kibšur	GAR.LAGAB
kid	KID
kid10	BU
kid2	TAK4
kid3	AK
kid4	ŠID
kid5	KAD4
kid6	KAD5
kid7	IM×TAK4
kid8	SAL.TAK4
kid9	GAD
kidx(LAK171@s)	LAK171@s
kig2	KIN
kik	GIG
kikken	HI×AŠ2
kikken2	HI×AŠ2.HI×AŠ2
kikkin	HI×AŠ2
kikkin2	HI×AŠ2.HI×AŠ2
kikla	KI.KAL
kil	LAGAB
kil2	GI%GI
kil3	LAGAB.LAGAB
kil4	GAD.TAK4
kilahha	KI.UD.A
kilax(|LAGAB.LAGAB|)	LAGAB.LAGAB
kili	LAGAB
kili3	LAGAB.LAGAB
kilib	LAGAB
kilib3	LAGAB.LAGAB
kilibu	U2
kilim	PEŠ2
kilim2	GI%GI
kilim3	GI.KAK
kilin	PEŠ2
kilux(|LAGAB.LAGAB|)	LAGAB.LAGAB
kilx(|GI4&GI4|)	GI4&GI4
kim	DIM2
kim2	KAD4
kim3	BU
kim4	DU@s
kim5	DU@g
kim6	DU
kimin	KI.MIN
kimx(KAD5)	KAD5
kimx(KIN)	KIN
kimx(LAK171@s)	LAK171@s
kin	KIN
kin2	HI×AŠ2
kin3	KUR
kin4	LAGAB.LAGAB
kin5?	URU×BAR
kin7	DU
kin8	DIM2
kinbur	LAGAB×A+LAL
kinda	GAD&GAD.GAR&GAR
kinda2	URI
kindagal	GAL.GAD&GAD.GAR&GAR
kindagal2	GAL.URI
kindaĝal	GAL.GAD&GAD.GAR&GAR
kinga?	KIN
kingal	GAL.URU×BAR
kingusila	KINGUSILI
kingusili	KINGUSILI
kingusili2	U&U.U&U.U
kinkin	HI×AŠ2
kinkin2	HI×AŠ2.HI×AŠ2
kinx(|ŠE.KIN|)	ŠE.KIN
kip	GIŠ%GIŠ
kir	HA@g
kir10	GIR3
kir11	SAL.GA2×PA
kir12?	U.EN×GAN2@t
kir13	U.AD
kir14	KA×KAK
kir2	AB2×ŠA3
kir3	LAGAB
kir4	KA
kir5	IDIM
kir6	AB2×GAN2@t
kir7	NIM×GAR+GAN2@t
kir8	TE.A
kir9	HA
kiraš	ARAD×KUR
kiraši	AŠ2.A.AN
kirašix(|AŠ2.AN.NA|)	AŠ2.AN.NA
kirašix(|AŠ2.AN|)	AŠ2.AN
kirbanu?	ŠID×A
kiri	HA@g
kiri2	GAN2@t
kiri3	KA
kiri4	ŠA3×A
kiri5	GIR3
kiri6	SAR
kiri7	KEŠ2
kiri8	ŠID
kiri9	AB2×ŠA3
kirid	KEŠ2
kirim?	DAG.KISIM5×GIR2
kiris	KEŠ2
kirit	KEŠ2
kirix(ZI3)	ZI3
kirix(|KA×IM|)	KA×IM
kirix(|U.AD|)	U.AD
kirrux(|U.EN×GAN2@t|)	U.EN×GAN2@t
kirx(|AB2.ŠA3|)	AB2.ŠA3
kirx(|AB2×TAK4|)	AB2×TAK4
kis	KIŠ
kis2	GIŠ
kisal	KISAL
kisi	UŠ×A
kisig	EZEN×KU3
kisig2	EZEN×IGI@g
kisiga	EZEN×KU3
kisim	DAG.KISIM5×U2+GIR2
kisim2	DAG.KISIM5×SI
kisim3	DAG.KISIM5×LU+MAŠ2
kisim4	DAG.KISIM5×GIR2
kisim5	KISIM5
kisim6	GA.LAGAB
kisim7	DAG.KISIM5×GA
kisix(|DAG.KISIM5×GIR2|)	DAG.KISIM5×GIR2
kislah	KI.UD
kislah2	KI×UD
kislah3	KI.KAL
kissa	KI.ŠEŠ.KAK
kit	KID
kit10	BU
kit2	TAK4
kit9	GAD
kitim	GIDIM
kizlah	KI.UD
kiĝ	GIG
kiĝ2	KIN
kiş	KIŠ
kiš	KIŠ
kiš16	U2.GIR2@g
kiš2	KEŠ2
kiš5	PEŠ2
kiša	U2.GIR2@g
kiša2	GIR2@g
kišag	EZEN×KU3
kišeg	U2.GIR2@g
kišeg2	GIR2@g
kišek	U2.GIR2@g
kišer	GIR3.BAR
kišex(KIŠ)	KIŠ
kiši	KIŠ
kiši10	U.PIRIG
kiši11	IDIM&IDIM.BUR
kiši12	NUN.ŠE
kiši13	HI×NUN.KASKAL
kiši14	ŠU2.NAGA
kiši15	KASKAL.HI×NUN
kiši16	U2.GIR2@g
kiši17	GIR2@g
kiši2	KEŠ2
kiši3	ŠU2.AN.HI×GAD
kiši4	SAG@n
kiši5	PEŠ2
kiši6	ŠEG9
kiši7	DAG.KISIM5×GI
kiši8	DAG.KISIM5×GIR2
kiši9	DAG.KISIM5×U2+GIR2
kišib	MES
kišib2	PEŠ2
kišib3	DUB
kišig	U2.GIR2@g
kišig2	GIR2@g
kišik	U2.GIR2@g
kišik2	GIR2@g
kišim5	KISIM5
kišix(|KI.SAG@n|)	KI.SAG@n
kišādu	GU2
kiţ	KID
ku	KU
ku10	MI
ku10-ku10	MI
ku11	KI
ku12	DAG.KISIM5×X
ku13	GUM
ku14	KUN
ku15	GUD
ku16	NE
ku2	KA×GAR
ku3	KU3
ku3-babbar	KU3.UD
ku3-sig17	KU3.GI
ku4	KU4
ku5	TAR
ku6	HA
ku7	KU7
ku7-ku7	KU7.KU7
ku8	GU
ku9	KUL
kua	HA
kua2	UD.KUŠU2
kuar	HA.A
kuar2	A.HA
kuara	HA.A
kuara2	A.HA
kub	DU
kub4?	KID
kud	TAR
kud3	KU
kud5	KU7
kud6	KAD3
kudma	TAR
kug	KU3
kugre	KA×GUR7
kugu	HI
kugur	KA×GUR7
kuia	UD.KUŠU2
kuk	KU3
kuk2	LU3
kukku	KU7.KU7
kukku2	MI.MI
kukku3	KI.KI
kukku4	KI.MUŠ3@g
kukku5	MI
kukkuda	KU7
kukkuda2	IŠ
kukkug2	MI.MI
kukkuš	IŠ
kukkuša	KU7
kuksu	TAR
kuksu2	KAK.TAR
kuku5	MI
kukuda2	IŠ
kukula	KU7
kukux(|LUGAL&LUGAL|)	LUGAL&LUGAL
kul	KUL
kul2	GUL
kula	KUL
kulkul	KA×GA.SAG
kulla	SIG4
kullux(SIG4)	SIG4
kulu	KUL
kulx(BAL)	BAL
kulx(|GIŠ.KUL|)	GIŠ.KUL
kum	GUM
kum2	NE
kum3	EZEN×KASKAL
kum4	UD
kumx(PA)	PA
kumx(|GUM×ŠE|)	GUM×ŠE
kun	KUN
kun10	KIN
kun2	PA
kun3	GUM
kun4	I.LU
kun5	TUR.EŠ2
kun8	MAŠ2
kun9	NE
kunga	ŠU2.ANx3
kunga2	ŠU2.AN
kunga3	ANx3
kungal	HUL2
kungax(|BAR.AN&AN.AN|)	BAR.AN&AN.AN
kungi	ŠU2.ANx3
kungi2	ŠU2.AN
kungi3	ANx3
kunigara	AN.BARA2
kunigara2	AN.MUŠ
kunigara3	AN.TU
kunigara4	MUŠ%MUŠ
kunigara5	A.LU3
kunin	LAGAB×KUL
kunin2	LAGAB×A
kunin3?	LAGAB×BI
kuninx(|A.LAGAB×KUL|)	A.LAGAB×KUL
kuninx(|LAGAB×GAR|)	LAGAB×GAR
kunu	KUN
kunx?(LUM)	LUM
kup	DU
kup3	HUB2
kup4?	KID
kur	KUR
kur11	NUN@t.KI
kur12	URU×GU
kur14	E.TUM
kur15	GA
kur2	PAP
kur3	GUR
kur4	LAGAB
kur5	TAR
kur6	PAD
kur7	IGI.ERIN2
kur8?	KA×GAR
kur9	KU4
kurinx(DUG)	DUG
kurku	ME.AN.ŠE.NAGA
kurku2	KA.AN.NI.SI
kurnun?	LAL2
kurrunx(GURUN)	GURUN
kuru	E.SUD.HUB2×UD
kuru11	NUN@t.KI
kuru13	GUR7
kuru14	E.TUM
kuru2	PAP
kuru4	LAGAB
kuru5	TAR
kuru7	IGI.ERIN2
kurud	NUN@t.KI
kuruda	NUN@t.KI
kurul14	E.TUM
kurulx(|E.TUM.GA2×NUN&NUN|)	E.TUM.GA2×NUN&NUN
kurum10	DUG
kurum5	TAR
kurum6	PAD
kurum7	IGI.ERIN2
kurummax(PAD)	PAD
kurun	BI.DIN
kurun2	DIN
kurun3	DUG
kurun5	BI.MI
kurun6	GURUN
kurunx(|BAD.IGI.BAD|)	BAD.IGI.BAD
kurunx(|IDIM&IDIM.BUR|)	IDIM&IDIM.BUR
kurunx(|IDIM&IDIM×4|)	IDIM&IDIM×4
kurunx(|IDIM×4|)	IDIM×4
kurunx(|TAB×4|)	TAB×4
kuruš	KU7
kurušda	KU7
kurušdax(KWU822)	KWU822
kurx(DU)	DU
kurx(KU4~a)	KU4~a
kurx(LIL)	LIL
kus	SU
kus2	LUM
kut	TAR
kut2	GAD
kutu	TAR
kutu2?	RA.RA
kuwa2	UD.KUŠU2
kux(DU)	DU
kux(GAR)	GAR
kux(KU4~a)	KU4~a
kux(LAGAB)	LAGAB
kux(|NIM×GAN2@t|)	NIM×GAN2@t
kuya2	UD.KUŠU2
kuyax(|SAL.KUŠU2|)	SAL.KUŠU2
kuz	SU
kuz3	KU
kuzbi	U2
kuzbu	U2
kuĝ4	I.LU
kuĝ5	TUR.EŠ2
kuĝx?(LUM)	LUM
kuş2	LUM
kuš	SU
kuš10	PEŠ2
kuš2	SAG@g
kuš3	U2
kuš4	PA.AN
kuš5	U.PIRIG
kuš6	KU7
kuš7	IŠ
kuš8	HUL2
kuš9	KUŠU2
kušax(|UD.KUŠU2|)	UD.KUŠU2
kušdim	GUD
kušgim	GUD
kušlug	KI.NE
kušu	U.PIRIG
kušu2	KUŠU2
kušu3	UD.KUŠU2
kušu4	SAG@g
kušum	BI.LUL
kušum2	LUL
kušum3	GUD
kušum4	U.PIRIG
kušumx(U2)	U2
kušux(|SAL.KUŠU2|)	SAL.KUŠU2
kušx(|SAL.KUŠU2|)	SAL.KUŠU2
la	LA
la'u	LAL2
la'u3	LAL2.NI
la'u4	LAL2.KAK
la'u5	LAL2.A
la'u6	LAL.NI
la'u7	LAL.KAK
la'ux(|LAL2.U|)	LAL2.U
la10	ŠID
la12	LAM
la2	LAL
la3	NU
la4?	DU&DU
la5	LAL2
la6	KAL
la7	UD
la8	EDIN
lab	KAL
lab2?	LUL
laban	EZEN×LA
lag	ŠID
lagab	LAGAB
lagabx(GUD)	GUD
lagal	LAGAR
lagar	LAGAR
lagar2	SAL.ME
lagar3	SAL.HUB2
lagarx(SAL)	SAL
lagas	NU11.BUR.LA
lagasa	NU11.BUR.LA
lagaš	NU11.BUR.LA
lagaša	NU11.BUR.LA
lah	UD
lah2	ERIN2
lah3	LUH
lah4	DU&DU
lah5	DU.DU
lah6	DU
lah7	DU@s.DU@s
laha3?	LUH
laha4	DU&DU
laha5	DU.DU
lahar	LAGAB×GUD+GUD
lahar2	DARA4
laharx(|SIK2.AŠ|)	SIK2.AŠ
lahhušu	SIG4&SIG4.ŠU2
lahhušux(|SIG4.SIG4.ŠU2|)	SIG4.SIG4.ŠU2
lahra?	AŠ2.A.AN
lahrax(|LAGAB×GUD+GUD|)	LAGAB×GUD+GUD
lahru	LAGAB×GUD+GUD
lahrum	LAGAB×GUD+GUD
lahrum2	DARA4
lahrux(|SIK2.AŠ|)	SIK2.AŠ
lahta6	DAG.KISIM5×LA
lahtan	NUNUZ.AB2×LA
lahtan2	NUNUZ.AB2×SILA3
lahtan3	NUNUZ.KISIM5×BI.U
lahtan4	NUNUZ.AB2×NE
lahtan5	NUNUZ.AB2×DUG
lahtan6	DAG.KISIM5×LA
lahtax(|NUNUZ.AB2×LA|)	NUNUZ.AB2×LA
lahx(|DU&DU.DU&DU|)	DU&DU.DU&DU
lahx(|DU.DU.DU.DU|)	DU.DU.DU.DU
lahšu	LAHŠU
lak	ŠID
laka	ŠID
lal	LAL
lal'u	LAL2
lal'u3	LAL2.NI
lal'u4	LAL2.KAK
lal'u5	LAL2.A
lal'u6	LAL.NI
lal'u7	LAL.KAK
lal-lal	LAL2
lal2	LAL2
lal3	TA×HI
lal5?	ŠU2.U.U.U
lal6?	ŠU2.NE
lala2	KAL
lalah	DU&DU
lalah2	DU.DU
lalahx(|DU.DU.DU.DU|)	DU.DU.DU.DU
lalla	LAL2
lalla2	IGI.IGI
lallal	LAL2
lam	LAM
lam2	NE
lam3	DAM
lam4	LIMMU2
lam5	IGI
lam7?	LAM×KUR
lama	LAM
lama2	NE
lama3	KAL
lamahuš	ZI&ZI.LAGAB
lamahušx(|A.ZI&ZI|)	A.ZI&ZI
lamahušx(|ZI&ZI.A|)	ZI&ZI.A
lamahušx(|ZI&ZI.EŠ2|)	ZI&ZI.EŠ2
lamassu	KAL
lambi	ŠA3.SAR
lamga?	NAGAR
lamhu	KUR@KUR
lamma	KAL
lammar	KAL
lammax(LAM)	LAM
lammu	LIMMU
lammu2	LIMMU2
lammu6?	LAGAB×HAL
lamx(LUM)	LUM
lap	KAL
laq	ŠID
lar	PA
larag	UD.UD.AK
larag2	UD.UD
larax(|NUN&NUN|)	NUN&NUN
larsa	UD.AB@g
larsa2	UD.AB
larsam	UD.AB@g
larsam2	UD.AB
lat	KUR
laţ	KUR
le	LI
le'um	DUB
le10	DA
le2	NI
le3	IGI
le4	AN
le8	AB2
le9	NE
lel2	KID
lel4?	KISAL
lelle	IGI.IGI
lelli	IGI.IGI
lem	IGI
lem4	NE
lep	LUL
li	LI
li10	DA
li11	NUN
li12	LIŠ
li2	NI
li3	IGI
li5	ŠA
li6	GAN
li7	UR
li8	AB2
li9	NE
lib	LUL
lib2	KAL
lib3	ŠA3
lib4	IGI
lib5?	SAG×UM
libi	LUL
libin	EZEN×LI
libir	IGI.EŠ2
libit	BA
libiš	AB2×ŠA3
libišx(|AB2.ŠA3|)	AB2.ŠA3
libišx(|AB2×TAK4|)	AB2×TAK4
libx(NI)	NI
libx(|NI.LU|)	NI.LU
lid	AB2
lid2	NI
lidda	ŠITA
lidda2	ŠA3.DIŠ
liddax(|ŠITA2|)	ŠITA2
lidim	AL×DIM2
lidx(|ŠA3.DIŠ|)	ŠA3.DIŠ
ligidba	ŠIM.AN.SAL.TUG2.IB
ligidba2	ŠIM.AN.MAŠ
ligim	IGI.TUR.TUR
ligima	IGI.TUR.TUR
ligin	IGI.TUR.TUR
lih	UD
lih2	ERIN2
lih3	LUH
lih4?	LIŠ
lik	UR
lik2	ŠID
lil	LIL
lil2	KID
lil3	ŠU2.U.U.U
lil5	ŠU2.NE
lil6	GU2
lil7	BAHAR2
lil8	LU2@t
lila2	KID
lilib	IGI.IGI
lilis	AB2×BALAG
liliz	AB2×BALAG
lillan	LUGAL
lilli	IGI.IGI
lillu	BAHAR2
lilx(KU4)	KU4
lilx?(|ŠU&ŠU@180|)	ŠU&ŠU@180
lim	IGI
lim2	LIMMU2
lim3	LAM
lim4	NE
lima	IGI
limi	IGI
limmu	LIMMU
limmu2	LIMMU2
limmu4	AŠ&AŠ&AŠ.AŠ
limmux(LIMMU~a)	LIMMU~a
limmux(LIMMU~b)	LIMMU~b
limu	LIMMU
limu2	LIMMU2
limu4	AŠ&AŠ&AŠ.AŠ
limx(BUR)	BUR
lip	LUL
lip2	KAL
lipiš	AB2×ŠA3
lipišx(|AB2.ŠA3|)	AB2.ŠA3
liq	UR
liq2	ŠID
liq3	A.HU.SI
lir	NUN&NUN
liri	ŠU.KAL
liri2	AŠ
liri3	GIŠ%GIŠ
liri4	A2.KAL
liri5	A2.AŠ
liri6	NUN%NUN
liri7	KAL%KAL
liri8	UR%UR
liru	ŠU.KAL
liru2	AŠ
liru3	GIŠ%GIŠ
liru4	A2.KAL
liru5	A2.AŠ
liru6	NUN%NUN
liru7	KAL%KAL
liru8	UR%UR
lirum	ŠU.KAL
lirum2	AŠ
lirum3	GIŠ%GIŠ
lirum4	A2.KAL
lirum5	A2.AŠ
lirum6	NUN%NUN
lirum7	KAL%KAL
lirum8	UR%UR
lirumx(|GA2&GA2|)	GA2&GA2
lirumx(|GAN2&GAN2|)	GAN2&GAN2
lirumx(|GIŠ%GIŠ.ZA|)	GIŠ%GIŠ.ZA
lis	LIŠ
lisi	NE.SI@g
lisin	NE.SI@g
lit	AB2
liti	AB2
lium	GUD.AN.NA
liz	LIŠ
liš	LIŠ
liţ	AB2
liţ2	DUG
liţi	AB2
lu	LU
lu10	DAG.KISIM5×X
lu2	LU2
lu3	LU3
lu4	LUM
lu5	LUL
lu6	UR
lu7	URU×MIN
lu8	URU
lu9	PA
lub	LUL
lubun	EZEN×LU
lud	DUG
lug	LU
lug2	PA
luga	PA.GA2
lugal	LUGAL
lugala	LUGAL
lugud	BAD.UD
lugud2	LAGAB
lugud3	LUM&LUM.GAR&GAR
lugud4	LAGAR×ŠE+SUM
lugx(LAM)	LAM
lugx(LUL)	LUL
luh	LUH
luhu	LUH
luhum?	LUM.LUM
luhummu	GIŠ.MI
luhumx?(|GIŠ.MI|)	GIŠ.MI
luhx(UD)	UD
luhša	HI×NUN.ME.U
luhšax(|SUMAŠ.ME|)	SUMAŠ.ME
luhšu	HI×NUN.ME.U
lukur	SAL.ME
lul	LUL
lulim	GIR3×LU+IGI
lulima	GIR3×LU+IGI
lulu	LUL
lum	LUM
lum2	IGI
lum3	DUG
luma	LUM
lumgi	ŠIM
lumgi2	ŠIM×A
lumgi3	ŠIM×GAR
lumha	BALAG
lumhax(EGIR)	EGIR
lumu	LUM
lumu3	DUG
lumx(MURGU2)	MURGU2
lumx(|DUG.DUG|)	DUG.DUG
lumx?(|ZU&ZU.SAR|)	ZU&ZU.SAR
lun	PA
lunga	ŠIM
lunga2	ŠIM×A
lunga3	ŠIM×GAR
lungax(|BI.DAR|)	BI.DAR
lungax(|BI×GAR|)	BI×GAR
lup	LUL
lut	DUG
lutu	DUG
lux(LAL)	LAL
luĝ2	PA
luĝa	PA.GA2
luţ	DUG
luţu	DUG
lāsimu	DU@s
m/wāşit	UD
ma	MA
ma2	MA2
ma3	GA2
ma4	SAR
ma5	KA×EŠ2
ma6	ME
ma7	MAŠ
ma8	KA×SAR
ma9	PI
mabi	MUŠ3×A+DI
mabi2	A.MUŠ3.DI
mabi3	ZA.MUŠ3.DI
mabix(|A.MUŠ3×A.DI|)	A.MUŠ3×A.DI
mabix(|MUŠ3.DI|)	MUŠ3.DI
mad	KUR
mada	SAL.UŠ.DAM
madal	BU
madax(|UŠ.DAM|)	UŠ.DAM
madla	BU
madlu	BU
magar	BULUG
magara	BULUG
mah	MAH
mah2	AL
mah3	U.KA
maha	MAH
maha2	AL
mahar2?	U.SAR
mahru	IGI.DU
makaš	DIŠ
makaš2	AŠ
makkaš	DIŠ
makkaš2	AŠ
mal	GA2
mal2	SI.A
mal3	IG
mal4?	LIŠ
mala	GA2
malba	KI.LAM
malga?	GA2×GAR
malla	BU
malug?	GA2×AN.LUL
mam	U.U
mam2	SAL
mam3	SAL.MA
mammi	MUŠ3×A+DI
mammi2	A.MUŠ3.DI
mammi3	ZA.MUŠ3.DI
mammix(|A.MUŠ3×A.DI|)	A.MUŠ3×A.DI
mammix(|MUŠ3.DI|)	MUŠ3.DI
man	U.U
man2	SAL
man3	AŠ.AŠ
mana	U.U
mangaga?	KA×SA
mangara	BULUG
mar	MAR
mar2	AMAR
mar3	GAR
mar6	HI×AŠ2
mara	MAR
mara2	AMAR
marad	AMAR
marad2	AMAR.DA
marduk	AMAR.UD
maru	TUR
mas	MAŠ
massa	DAG.KISIM5×GA+MAŠ
massa2	DAG.KISIM5×A+MAŠ
mat	U2
mat2	BAD
mat3	HU.HI
max(|GA2×AN|)	GA2×AN
maz2	MAŠ2
maś?	MAŠ
maş?	MAŠ
maš	MAŠ
maš2	MAŠ2
maš3	MAŠ.PA
maš4	PA
maša	MAŠ
mašaku	MAŠ2
mašammi	U2
mašda	MAŠ.KAK
mašda2	MAŠ.EN.KAK
mašda3	MAŠ.KAK.EN
mašda4	EN.MAŠ.KAK
mašgi?	U&U.U@v&U@v
maškim	PA.DU@s
maškim2	PA.DU@g
maškim3	PA.DU
mašmin	MAŠ.MIN
maššam	U2
maţ	KUR
me	ME
me10	NI2
me11	AK×ŠITA+GIŠ
